stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
5241373,,I - Catorce Sur / Inés de Suarez,,-35.44243441,-71.65695727,,,0,,,0
5241374,,I - Inés de Suárez / Amira,,-35.44297852,-71.65669978,,,0,,,0
5241375,,I - Nueve Oriente / Veintidós Sur O,,-35.45047114,-71.66051656,,,0,,,0
5241376,,I - 9 Oriente / 24 Sur,,-35.45312803,-71.66096985,,,0,,,0
5241377,,I - 24 Sur / 9 Ote A,,-35.45356719,-71.66039586,,,0,,,0
5241378,,I - 24 Sur / 9 Ote D,,-35.45411559,-71.65897965,,,0,,,0
5241379,,I - 24 Sur / 10 Ote,,-35.45442148,-71.65814281,,,0,,,0
5241380,,I - Ruta 118,,-35.39863125,-71.62619233,,,0,,,0
5241381,,I - Once Ote / Uno Sur,,-35.42798025,-71.65034831,,,0,,,0
5241382,,I - Veintisiete Sur / 21 Pte,,-35.44218529,-71.69813186,,,0,,,0
5241383,,I - Veintisiete Sur / Pje Diecinueve Pte,,-35.44271848,-71.69684708,,,0,,,0
5241384,,I - Veintisiete Sur / Dieciocho Pte,,-35.4429807,-71.6955328,,,0,,,0
5241385,,I - Panamericana Sur / Parada I,,-35.36468712,-71.58675849,,,0,,,0
5241386,,I - Panamericana Sur / Panguilemo,,-35.36536955,-71.58740759,,,0,,,0
5241387,,I - Panamericana Sur / Parada II,,-35.37618931,-71.5986219,,,0,,,0
5241388,,I - Panamericana Sur / Parada III,,-35.39159955,-71.61265254,,,0,,,0
5241389,,I - Panamericana Sur / Parada IV,,-35.39311264,-71.61411703,,,0,,,0
5241390,,I - Cancha Rayada / Diez Ote,,-35.42094455,-71.65089816,,,0,,,0
5241391,,I - Veintisiete Sur / Trece Pte,,-35.44463268,-71.69115812,,,0,,,0
5241392,,I - Cancha Rayada / Ocho Nte,,-35.41758931,-71.65367961,,,0,,,0
5241394,,I - Veintinueve Sur / Diecisiete Pte,,-35.44575364,-71.6958198,,,0,,,0
5241395,,I - Veintinueve Sur / Dieciséis Pte,,-35.44598308,-71.69510365,,,0,,,0
5241396,,I - Catorce Oriente / Cinco Nte,,-35.42279806,-71.64549619,,,0,,,0
5241397,,I - Catorce Oriente / Seis Nte,,-35.42152159,-71.64499462,,,0,,,0
5241398,,I - Catorce Oriente / 9 Nte,,-35.41847896,-71.64362401,,,0,,,0
5241399,,I - Catorce Oriente / Doce Nte A,,-35.41693574,-71.64199054,,,0,,,0
5241400,,I - Av. 21 Nte / 23 Ote,,-35.41101396,-71.62414312,,,0,,,0
5241401,,I - Bicentenario / Parada I,,-35.41310379,-71.61759317,,,0,,,0
5241402,,I - Bicentenario / Parada II,,-35.41282399,-71.6168046,,,0,,,0
5241403,,I - Bicentenario / Parada III,,-35.41252232,-71.61699235,,,0,,,0
5241404,,I - Bicentenario / Parada IV,,-35.41257478,-71.61837637,,,0,,,0
5241405,,I - Circunvalación / Veinte Ote,,-35.41916749,-71.63407266,,,0,,,0
5241406,,I - Dos Norte / Once Ote,,-35.42622302,-71.64952219,,,0,,,0
5241407,,I - Carlos Schorr / El Arenal,,-35.4288217,-71.67188644,,,0,,,0
5241408,,I - Unihue / Yerbas Buenas,,-35.45634414,-71.68514729,,,0,,,0
5241409,,I - Unihue / Av. Duao,,-35.45411996,-71.68380082,,,0,,,0
5241410,,I - Once Ote / Diez Sur,,-35.43851189,-71.65148556,,,0,,,0
5241411,,I - Diez Ote / Stgo II Beroiza,,-35.44080424,-71.65255845,,,0,,,0
5241412,,I - Diez Oriente / Guacolda,,-35.4427163,-71.65318877,,,0,,,0
5241413,,I - Diez Oriente / Amira,,-35.44428743,-71.65368229,,,0,,,0
5241414,,I - Diez Ote / Pje 34,,-35.44498012,-71.65419728,,,0,,,0
5241415,,I - Once Ote / Rebeca Matte,,-35.4470494,-71.65184498,,,0,,,0
5241416,,I - Once Oriente / Pje Stgo Aldea,,-35.44782291,-71.65201128,,,0,,,0
5241417,,I - Dieciséis Sur / Pje Diez 1/2 Ote,,-35.44818781,-71.65352941,,,0,,,0
5241418,,I - Nueve Oriente / Diecisiete Sur,,-35.4479409,-71.65999353,,,0,,,0
5241419,,I - 9 Ote / 25 Sur,,-35.45441274,-71.66172624,,,0,,,0
5241420,,I - 9 Ote / 27 Sur,,-35.45728579,-71.66341603,,,0,,,0
5241421,,I - 9 Ote / 28 Sur,,-35.45806138,-71.66385859,,,0,,,0
5241422,,I - 28 Sur / 10 1/2 Ote,,-35.45998395,-71.65928543,,,0,,,0
5241423,,I - 10 1/2 Ote / 29 Sur,,-35.46108941,-71.65984601,,,0,,,0
5241424,,I - 29 Sur / 9 1/2 Ote,,-35.46001454,-71.66287422,,,0,,,0
5241425,,I - 29 Sur,,-35.45872118,-71.6661787,,,0,,,0
5244247,,I - 13 Ote / Parada I,,-35.4089831,-71.63627744,,,0,,,0
5244248,,I - 13 Ote / Parada II,,-35.409816,-71.63794041,,,0,,,0
5244249,,I - 13 Ote / Parada III,,-35.41129596,-71.64056629,,,0,,,0
5244250,,I - Once Ote / Parada I,,-35.41028382,-71.64169014,,,0,,,0
5244251,,I - Diez Nte / Once Ote,,-35.41567447,-71.64888382,,,0,,,0
5244252,,I - Cinco Ote / Diez Nte,,-35.41445691,-71.65880799,,,0,,,0
5244253,,I - Cinco Ote / Seis Nte,,-35.41946039,-71.65923446,,,0,,,0
5244254,,I - Cinco Sur / Dieciocho Ote,,-35.43413462,-71.64230168,,,0,,,0
5244255,,I - Catorce Ote / Once Sur,,-35.43944938,-71.64689362,,,0,,,0
5244256,,I - Catorce Sur / Pje Ángel Cruchaga,,-35.44711058,-71.65045559,,,0,,,0
5244262,,I - Ocho Ote / Siete Nte,,-35.41873251,-71.65487051,,,0,,,0
5244263,,I - Trece 1/2 Ote B / Trece 1/2 Ote A,,-35.41524822,-71.64397806,,,0,,,0
5244264,,I - Doce Nte / Trece Nte,,-35.41341202,-71.64253503,,,0,,,0
5244265,,I - Calle 13 Ote / Parada I,,-35.41146866,-71.64062262,,,0,,,0
5244266,,I - Catorce Ote / Parada II,,-35.41249171,-71.63975358,,,0,,,0
5244267,,I - Trece 1/2 Ote / Parada II,,-35.41079098,-71.63654029,,,0,,,0
5244270,,I - 1 Ote / Siete Nte,,-35.41772921,-71.66444063,,,0,,,0
5244271,,I - Dieciocho Ote / Tres Sur,,-35.4313875,-71.64017737,,,0,,,0
5244272,,I - Ocho Sur / Los Liros,,-35.44024263,-71.63420677,,,0,,,0
5244273,,I - Ocho Sur / 31 Ote,,-35.44177448,-71.63115174,,,0,,,0
5244274,,I - 31 Ote / Nueve 1/2 Sur,,-35.44345707,-71.6322273,,,0,,,0
5244275,,I - Ocho Sur / Pje Treinta y Cuatro Ote A,,-35.44516148,-71.62435234,,,0,,,0
5244280,,I - Dos Ote / Ocho Nte,,-35.41692262,-71.66293591,,,0,,,0
5244285,,I - Diez Sur / 30 Ote,,-35.4434964,-71.63463861,,,0,,,0
5244286,,I - Catorce Ote / Cuatro Sur,,-35.43293263,-71.64573759,,,0,,,0
5244287,,I - 1 Ote / Doce Sur,,-35.44035845,-71.66668564,,,0,,,0
5244288,,I - 1 Ote / Dieciséis Sur,,-35.44301567,-71.66692168,,,0,,,0
5244289,,I - Dieciocho Sur / Andrés Bello,,-35.44746456,-71.66525602,,,0,,,0
5244290,,I - Andrés Bello / Veintiuno Sur,,-35.44893728,-71.6661787,,,0,,,0
5244291,,I - 5 Ote / 25 Sur,,-35.45088192,-71.66698337,,,0,,,0
5244292,,I - 25 Sur / 1 Ote,,-35.45036626,-71.67104959,,,0,,,0
5244293,,I - 25 Sur / Tres Pte,,-35.44786661,-71.67530358,,,0,,,0
5244294,,I - Tres Pte / 25 Sur B,,-35.44874936,-71.67608142,,,0,,,0
5244298,,I - Arturo Prat / Av. 5 Pte,,-35.4497348,-71.68192863,,,0,,,0
5244299,,I - Cuatro 1/2 Pte C / Veintiséis Sur,,-35.44697948,-71.6815263,,,0,,,0
5244300,,I - Veintiséis Sur / Cuatro 1/2 Pte B,,-35.44787972,-71.67984188,,,0,,,0
5244314,,I - 4 Pte / 25 Sur B,,-35.44944857,-71.676355,,,0,,,0
5244315,,I - 25 Sur / Av. 1 1/2 Pte,,-35.44843472,-71.67418778,,,0,,,0
5244316,,I - 25 Sur / 3 1/2 Ote A,,-35.4508841,-71.66976213,,,0,,,0
5244317,,I - Andrés Bello / Veintidós Sur O,,-35.44916452,-71.66618943,,,0,,,0
5244318,,I - Dieciocho Sur / Diego Portales,,-35.44720672,-71.66581392,,,0,,,0
5244319,,I - Cinco Sur / Catorce Ote,,-35.43378495,-71.64604604,,,0,,,0
5244343,,I - Diecinueve Ote / Ocho Sur,,-35.43733838,-71.64149702,,,0,,,0
5244344,,I - Diez Sur / 31 Ote,,-35.44429617,-71.63294613,,,0,,,0
5244345,,I - Diez Sur / Treinta y Tres Ote,,-35.44612293,-71.62900865,,,0,,,0
5244346,,I - Diez Sur A / Pje Treinta y Tres Ote B,,-35.44639825,-71.62777483,,,0,,,0
5244347,,I - Diez Sur A / Pje Treinta y Tres Ote A,,-35.44681778,-71.62697554,,,0,,,0
5244348,,I - Diez Sur A / Pjr Treinta y Cinco Ote,,-35.44753448,-71.62544399,,,0,,,0
5244350,,I - 21 Pte / Veinticinco Sur,,-35.44001755,-71.69636428,,,0,,,0
5244351,,I - 21 Pte / Veintiseis Sur C,,-35.43900795,-71.69548452,,,0,,,0
5244352,,I - Dieciocho 1/2 Pte / Veintidós Sur,,-35.43744327,-71.69422388,,,0,,,0
5244353,,I - Dieciocho Pte B / Veintidós Sur,,-35.43639431,-71.69364989,,,0,,,0
5244354,,I - Veintidos Sur / Dieciocho Pte,,-35.43677456,-71.69237852,,,0,,,0
5244369,,I - Quince Ote / Siete Sur,,-35.43569936,-71.64494097,,,0,,,0
5244370,,I - Treinta y Dos Ote / Pje Seis y Medio Sur C,,-35.44128062,-71.62796259,,,0,,,0
5244371,,I - Treinta y Dos Ote / Pje Seis y Medio Sur,,-35.44052016,-71.6273886,,,0,,,0
5244372,,I - Treinta y Dos Ote / Pje Cinco Sur B,,-35.43954335,-71.62676901,,,0,,,0
5244380,,I - Treinta y Dos Ote / Pje Cinco y Medio Sur,,-35.43967009,-71.62695408,,,0,,,0
5244381,,I - Treinta y Dos Ote / Ocho Sur,,-35.44247811,-71.628896,,,0,,,0
5244382,,I - Ocho Sur / Treinta 1/2 Ote,,-35.44150351,-71.63131535,,,0,,,0
5244400,,I - Diecinueve Sur / Trece Pte,,-35.43752195,-71.68570518,,,0,,,0
5244401,,I - Diecinueve Sur / Dieciséis Pte,,-35.4363506,-71.68755054,,,0,,,0
5244402,,I - Diecisiete Poniente / Veintiuno 1/2 Sur,,-35.43735586,-71.69063777,,,0,,,0
5244404,,I - Veintiuno 1/2 Sur / Dieciocho Pte,,-35.43680079,-71.69214785,,,0,,,0
5244405,,I - Dieciocho 1/2 Pte / Veintiséis Sur,,-35.43753287,-71.69430971,,,0,,,0
5244406,,I - 21 Pte / Veintiséis Sur C,,-35.43872824,-71.69529676,,,0,,,0
5244407,,I - 21 Pte / 25 Sur,,-35.43974658,-71.69626236,,,0,,,0
5244408,,I - 21 Pte / Veintiséis 1/2 Sur,,-35.44071246,-71.69707239,,,0,,,0
5244412,,I - Siete Ote / Trece Nte,,-35.40996902,-71.65248871,,,0,,,0
5244413,,I - Siete Oriente / Manuel Montt,,-35.40827043,-71.65116638,,,0,,,0
5244415,,I - Catorce Nte / 6 Ote,,-35.40526883,-71.65297151,,,0,,,0
5244417,,I - Cinco Ote / Diecinueve Nte C,,-35.40225182,-71.65276766,,,0,,,0
5244420,,I - Circ. Nte / Parada I,,-35.39815899,-71.64730132,,,0,,,0
5244422,,I - Carretera Acceso Norte / Parada I,,-35.39706579,-71.6496402,,,0,,,0
5244423,,I - Cruce Av. Lircay-Av.Circunvalación Sur / Parada II,,-35.3953385,-71.65104032,,,0,,,0
5244425,,I - Pje 24 Nte / Parada I,,-35.39435021,-71.65400147,,,0,,,0
5244426,,I - Pje 24 Nte / Parada II,,-35.39329631,-71.65266573,,,0,,,0
5244429,,I - Carretera Acceso Nte / Parada I,,-35.3973063,-71.64895892,,,0,,,0
5244430,,I - Catorce Nte / Joaquín Prieto,,-35.40575854,-71.65260136,,,0,,,0
5244431,,I - Siete Ote / Ramón Freire,,-35.40831634,-71.65128708,,,0,,,0
5244432,,I - Siete Ote / Domingo Sta María,,-35.4089984,-71.65180206,,,0,,,0
5244434,,I - Cinco Ote / Pje Argentina,,-35.43540215,-71.66075528,,,0,,,0
5244435,,I - Cost / 6 Ote,,-35.43725097,-71.66001499,,,0,,,0
5244436,,I - Cinco Ote / Catorce Sur,,-35.44145544,-71.66295469,,,0,,,0
5244437,,I - Catorce Sur / 6 Ote,,-35.44213285,-71.6621232,,,0,,,0
5244438,,I - Catorce Sur / Nueve Ote,,-35.44406454,-71.65781021,,,0,,,0
5244444,,I - Veinticinco Ote / Cuatro Nte,,-35.42840862,-71.62894964,,,0,,,0
5244445,,I - Sta Rosa / Jaime,,-35.43211527,-71.67449892,,,0,,,0
5244446,,I - Madrid / Catorce Sur,,-35.43882002,-71.67408586,,,0,,,0
5244447,,I - Cuatro Pte / Ignacio Carrera Pinto,,-35.44177447,-71.67525798,,,0,,,0
5244448,,I - Diecinueve Sur / Cinco Pte,,-35.44082172,-71.67755127,,,0,,,0
5244449,,I - Cinco Pte / Veinte Sur,,-35.44210226,-71.67873144,,,0,,,0
5244450,,I - Cinco Pte / Veinticuatro 1/2 Sur,,-35.44518552,-71.68017715,,,0,,,0
5244451,,I - Av. 5 Pte / 33 Sur,,-35.45102394,-71.68232292,,,0,,,0
5244452,,I - Av. 5 Pte / Provincia de Talca,,-35.45568432,-71.68243289,,,0,,,0
5244453,,I - Av. 5 Pte / Curepto,,-35.4559902,-71.68233633,,,0,,,0
5244454,,I - Av. 5 Pte / Av. Duao,,-35.45444333,-71.68230414,,,0,,,0
5244455,,I - Veintiséis Sur C / Pje Cuatro Pte B,,-35.4449386,-71.67842031,,,0,,,0
5244457,,I - Diag. Camino Al Agua Potable / Av. Circ Ote,,-35.42434117,-71.62551373,,,0,,,0
5244460,,I - Camino Las Rastras / Tricahue,,-35.43500441,-71.60971284,,,0,,,0
5244461,,I - Av. San Miguel,,-35.43798086,-71.61788821,,,0,,,0
5244462,,I - El Arenal / Dos Pte,,-35.43197977,-71.67013228,,,0,,,0
5244463,,I - El Arenal / Santander,,-35.4334178,-71.6687429,,,0,,,0
5244464,,I - Barcelona / Lugo,,-35.43421767,-71.66817427,,,0,,,0
5244465,,I - Barcelona / Piduco,,-35.43526666,-71.66938126,,,0,,,0
5244466,,I - Circunvalación Sur / Pje Castilla,,-35.43786723,-71.67052925,,,0,,,0
5244467,,I - Circunvalación Sur / Pje Alicante,,-35.43930515,-71.67029053,,,0,,,0
5244468,,I - Circunvalación Sur / Catorce Sur,,-35.44003503,-71.67010546,,,0,,,0
5244469,,I - Catorce Sur / Pje Sta Cruz,,-35.43982088,-71.67152166,,,0,,,0
5244470,,I - Catorce Sur / Madrid,,-35.4390757,-71.67395711,,,0,,,0
5244471,,I - Catorce Sur / Cuatro 1/2 Pte D,,-35.43794153,-71.67590976,,,0,,,0
5244472,,I - Catorce Sur / Cinco Pte,,-35.43730778,-71.67703092,,,0,,,0
5244473,,I - K-610 / Principal,,-35.45665438,-71.70342654,,,0,,,0
5244474,,I - Principal / Obispo Manuel Larrain,,-35.45831481,-71.70332193,,,0,,,0
5244475,,I - Principal / Calle Juan Pablo II,,-35.45931106,-71.70317173,,,0,,,0
5244476,,I - Calle Juan Pablo II / Pasaje 25,,-35.45919308,-71.70598805,,,0,,,0
5244478,,I - K-610 / Obispo Manuel Larrain,,-35.45725738,-71.70880437,,,0,,,0
5244480,,I - El Arenal / Dos Pte,,-35.43230322,-71.66989625,,,0,,,0
5244481,,I - El Arenal / Bernardo O´Higgins,,-35.43040184,-71.67109251,,,0,,,0
5244482,,I - Av. San Miguel / Veinticinco y Medio Ote,,-35.43318614,-71.63361669,,,0,,,0
5244484,,I - K-610 / Carlos González,,-35.45702579,-71.70647621,,,0,,,0
5244485,,I - K-610 / Parada I,,-35.45852018,-71.71634674,,,0,,,0
5244486,,I - K-610 / Parada II,,-35.46485135,-71.73090041,,,0,,,0
5244487,,I - K-610 / Parada III,,-35.46933399,-71.73778832,,,0,,,0
5244488,,I - K-614 / K-610,,-35.47128032,-71.74652427,,,0,,,0
5244489,,I - K-614 / Parada IV,,-35.47604001,-71.7468971,,,0,,,0
5244490,,I - K-614 / Parada V,,-35.47922899,-71.74727261,,,0,,,0
5244491,,I - K-614 / Parada VI,,-35.48062686,-71.74744427,,,0,,,0
5244492,,I - K-614 / Parada VII,,-35.48122969,-71.74751937,,,0,,,0
5244493,,I - K-614 / Parada VIII,,-35.48617442,-71.74795926,,,0,,,0
5244494,,I - K-614 / Parada IX,,-35.48634478,-71.74629092,,,0,,,0
5244495,,I - K-614 / Parada X,,-35.48547117,-71.74619973,,,0,,,0
5244496,,I - K-614 / Parada XI,,-35.48054823,-71.7481792,,,0,,,0
5244497,,I - K-614 / Parada XII,,-35.48318228,-71.75392449,,,0,,,0
5244498,,I - K-614 / Parada XIII,,-35.48473297,-71.75607562,,,0,,,0
5244499,,I - Quernel / Paradero 1,,-35.48227807,-71.7525512,,,0,,,0
5244500,,I - K-614 / Parada 2,,-35.47623659,-71.74684346,,,0,,,0
5244501,,I - Av. San Miguel / Parada1,,-35.43807265,-71.61811352,,,0,,,0
5244582,,I - Veintiséis Sur / Cinco Pte A,,-35.44640262,-71.6820842,,,0,,,0
5244583,,I - 1 Ote / Once Sur,,-35.44010496,-71.6665864,,,0,,,0
5244584,,I - 1 Ote / Dos Ote,,-35.43637246,-71.66627526,,,0,,,0
5244585,,I - Manuel Rodríguez / Pje Uno de Mayo,,-35.40809772,-71.66191399,,,0,,,0
5244587,,I - 1 Ote / Piduco,,-35.43580426,-71.66621089,,,0,,,0
5244588,,I - Cuatro Pte / Diecinueve Sur,,-35.44168925,-71.67530626,,,0,,,0
5244589,,I - Veintiséis Sur / Cinco Pte,,-35.44624092,-71.68255627,,,0,,,0
5259313,,Esmeralda,,-35.44206647,-71.60979134,,,0,,,0
5259314,,Iansa,,-35.44425588,-71.60668375,,,0,,,0
5259315,,Alto Las Cruces,,-35.44716132,-71.60275958,,,0,,,0
5259316,,Colegio Ingles,,-35.45006599,-71.59694316,,,0,,,0
5259317,,Escuela Iberia,,-35.45313031,-71.58869043,,,0,,,0
5259318,,Huilquilemu,,-35.45621533,-71.58133513,,,0,,,0
5259319,,Escuela Huilquilemu,,-35.46047936,-71.57768102,,,0,,,0
5259320,,Villa Cultural Huilquilemu,,-35.46134582,-71.57692832,,,0,,,0
5259321,,Santa Filomena,,-35.46480154,-71.57286561,,,0,,,0
5259322,,Jardin Las Flores,,-35.46719979,-71.56893569,,,0,,,0
5259323,,Mercedes,,-35.46906415,-71.56591453,,,0,,,0
5259324,,Poblacion Purisima,,-35.47353882,-71.55856728,,,0,,,0
5259325,,Cruce Chequen,,-35.47878357,-71.55243572,,,0,,,0
5259326,,El Porvenir,,-35.48161528,-71.54929762,,,0,,,0
5259327,,Marina Vistoso,,-35.48324051,-71.54751477,,,0,,,0
5259328,,Cruce Duao,,-35.48864527,-71.54158708,,,0,,,0
5259329,,Flor del Llano,,-35.49568738,-71.53382778,,,0,,,0
5259330,,Aurora,,-35.49877951,-71.52979374,,,0,,,0
5259331,,Chile Nuevo,,-35.52029005,-71.51271343,,,0,,,0
5259332,,Estadio San Clemente,,-35.52317166,-71.50924802,,,0,,,0
5259333,,Cruce Ramadilla,,-35.52507521,-71.50684476,,,0,,,0
5259334,,Cementerio San Clemente,,-35.52688267,-71.50449514,,,0,,,0
5259335,,Villa Conavicoop,,-35.52841942,-71.50251031,,,0,,,0
5259336,,Canal Maule,,-35.53178968,-71.49809003,,,0,,,0
5259337,,Copec,,-35.53443514,-71.49380922,,,0,,,0
5259338,,Paseo La Concepción,,-35.5355614,-71.49116993,,,0,,,0
5259339,,Humberto Silva,,-35.53175475,-71.48930311,,,0,,,0
5259340,,Humberto Silva,,-35.53273262,-71.48765087,,,0,,,0
5259341,,Humberto Silva,,-35.53109119,-71.48625612,,,0,,,0
5259342,,Ignacio carrera Pinto,,-35.53028792,-71.48554802,,,0,,,0
5259343,,Clomodoro Silva,,-35.53173729,-71.48320913,,,0,,,0
5259344,,Alberto Torres,,-35.53346602,-71.48305893,,,0,,,0
5259345,,Los Nogales,,-35.53514233,-71.48271561,,,0,,,0
5259346,,Plaza de San Clemente,,-35.53762181,-71.48507595,,,0,,,0
5259347,,Silvestre Urizar,,-35.53861707,-71.48678184,,,0,,,0
5259348,,Centro,,-35.53902739,-71.48679256,,,0,,,0
5259349,,Unimarc,,-35.53972581,-71.48576796,,,0,,,0
5259350,,Los Canelos,,-35.54141072,-71.48334324,,,0,,,0
5259351,,San Maximo,,-35.54242776,-71.48171246,,,0,,,0
5259358,,San Maximo,,-35.54237102,-71.48152471,,,0,,,0
5259359,,San Maximo,,-35.54129723,-71.48317695,,,0,,,0
5259360,,Unimarc,,-35.53954248,-71.48565531,,,0,,,0
5259361,,Alejandro Cruz,,-35.53845992,-71.48728609,,,0,,,0
5259362,,PLaza de Armas,,-35.53714163,-71.48629904,,,0,,,0
5259363,,Los Nogales,,-35.53726386,-71.48452878,,,0,,,0
5259364,,Colegio Paula Montal,,-35.53722021,-71.48277998,,,0,,,0
5259365,,Alberto Torres,,-35.53543044,-71.48117065,,,0,,,0
5259366,,Los Nogales,,-35.53441768,-71.48206115,,,0,,,0
5259367,,Clomodoro Silva,,-35.53261912,-71.48387432,,,0,,,0
5259368,,Armando Ramirez,,-35.53376287,-71.48511887,,,0,,,0
5259369,,Carlos Silva,,-35.53626858,-71.48745775,,,0,,,0
5259370,,Humachuco,,-35.53751704,-71.48850918,,,0,,,0
5259371,,Paseo La Concepcion,,-35.53608524,-71.4906013,,,0,,,0
5259372,,Copec,,-35.53423433,-71.49370193,,,0,,,0
5259373,,Canal Maule,,-35.53156267,-71.49802566,,,0,,,0
5259374,,Villa Conavicoop,,-35.52826225,-71.50232792,,,0,,,0
5259375,,Cementerio Parroquial,,-35.52667312,-71.50439858,,,0,,,0
5259376,,Canal Maule,,-35.52493551,-71.50671601,,,0,,,0
5259377,,Estadio San Clemente,,-35.52301449,-71.50910854,,,0,,,0
5259378,,Chile Nuevo,,-35.52008921,-71.5126276,,,0,,,0
5259379,,Aurora,,-35.49857861,-71.52961135,,,0,,,0
5259380,,Flor del Llano,,-35.49551268,-71.53365612,,,0,,,0
5259382,,Marina Vistoso,,-35.48312207,-71.54750052,,,0,,,0
5259383,,Porvenir,,-35.48150036,-71.54927167,,,0,,,0
5259384,,Cruce Chequen,,-35.47842097,-71.55248883,,,0,,,0
5259385,,Poblacion Purisima,,-35.4735123,-71.55820226,,,0,,,0
5259386,,Mercedes,,-35.46910655,-71.56529902,,,0,,,0
5259387,,Parque Las Flores,,-35.46678285,-71.56928322,,,0,,,0
5259388,,Huilquilemu 1,,-35.46561568,-71.57119235,,,0,,,0
5259389,,Huilquilemu 2,,-35.46264015,-71.57557156,,,0,,,0
5259390,,Villa Cultural Huilquilemu,,-35.46139499,-71.5766594,,,0,,,0
5259391,,Huilquilemu 3,,-35.45990222,-71.57789487,,,0,,,0
5259392,,Huilquilemu 4,,-35.45628559,-71.58109345,,,0,,,0
5259393,,La Obra,,-35.45347169,-71.5867925,,,0,,,0
5259394,,Escuela El Sauce,,-35.45288082,-71.58882498,,,0,,,0
5259395,,Colegio Ingles,,-35.45004332,-71.59669764,,,0,,,0
5259396,,Iansa,,-35.44383549,-71.60693033,,,0,,,0
5259397,,Esmeralda,,-35.44163181,-71.61018982,,,0,,,0
5259398,,Cruce Las Rastras,,-35.43944295,-71.61296286,,,0,,,0
5259399,,John Kennedy,,-35.53332633,-71.48247957,,,0,,,0
5259400,,Cruce Acceso By pass,,-35.5318246,-71.48125648,,,0,,,0
5261841,,Estación Colín,,-35.47664287,-71.74417734,,,0,,,0
5261842,,Estación Rauquén,,-35.45438215,-71.78107381,,,0,,,0
5261848,,Estación Pocoa,,-35.44739464,-71.82243079,,,0,,,0
5261849,,Estaciòn Corinto,,-35.44640699,-71.87233329,,,0,,,0
5261850,,Estación El Morro,,-35.46512661,-71.89268589,,,0,,,0
5261851,,Estación Curtiduría,,-35.46198076,-71.93066597,,,0,,,0
5261852,,Estación Los Llocos,,-35.45455257,-71.96285248,,,0,,,0
5261853,,Estción El Tricahue,,-35.46149139,-71.97411776,,,0,,,0
5261856,,Estación El Peumo,,-35.45308433,-71.98724985,,,0,,,0
5261859,,Estación González Bastías,,-35.44520081,-72.02415705,,,0,,,0
5261861,,Estación Toconey,,-35.42338165,-72.05672979,,,0,,,0
5261863,,Estación Pichamán,,-35.4352011,-72.10211277,,,0,,,0
5261865,,Estación Romeros,,-35.43074278,-72.12756157,,,0,,,0
5261867,,Estación Forel,,-35.41252232,-72.1984148,,,0,,,0
5261869,,Estación Huinganes,,-35.41530287,-72.23199606,,,0,,,0
5261871,,Estación Los Digueñes,,-35.42075876,-72.27100611,,,0,,,0
5261872,,Estación Maquehua,,-35.38859514,-72.28851557,,,0,,,0
5261876,,Estación Rancho Astillero,,-35.36754806,-72.33780384,,,0,,,0
5261877,,Estación Constitución,,-35.33615531,-72.40423679,,,0,,,0
